id,title_x,body,reason,refactor_type,agent,category
3148097509,Exclude workflowId,## Summary - exclude `workflowId` when resolving parameters for signal webhooks  ## Testing - `phpunit` *(fails: command not found)*  ------ https://chatgpt.com/codex/tasks/task_e_684f410c94a083278c5596df132ba581,"The change involves excluding a parameter 'workflowId' when resolving parameters for signal webhooks, which is a modification to the existing functionality but does not add a new feature or fix a bug explicitly. It is more of a refinement or adjustment to the code behavior, which fits best under 'refactor'.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3124191467,Refactor model examples,"## Summary - consolidate vision and text examples - use CLI args for choosing model IDs - remove redundant per-model demo folders - update documentation links  ## Testing - `cargo fmt --all` - `make fmt` - `timeout 60 cargo clippy --workspace --tests --examples -- -D warnings` *(failed: timed out)* - `timeout 60 cargo test -p mistralrs-core -p mistralrs-quant -p mistralrs-vision` *(failed: timed out)*  ------ https://chatgpt.com/codex/tasks/task_e_68425ab1e4fc832283388c438c1d9a64    ## Summary by CodeRabbit  - **Documentation**   - Updated documentation links across multiple model guides to reference new example scripts focused on vision chat functionality.  - **New Features**   - Enhanced example scripts to support command-line arguments for model selection and image input, enabling flexible usage for both Python and Rust vision chat examples.  - **Refactor**   - Removed numerous legacy example scripts for specific models, consolidating vision model usage into a single, configurable vision chat example for both Python and Rust.  - **Chores**   - Cleaned up outdated server and client example scripts to streamline and modernize the example set.",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3153139747,Refactor helper and model files,## Summary - split helper_functions.R into logical chunks - divide models.R into multiple smaller spec files - move process_model to its own file  ## Testing - `R` not available: `devtools::test()` failed to run  ------ https://chatgpt.com/codex/tasks/task_e_68514e1ddbcc832a917d95aa270911dc,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165170414,Refactor COBOL compiler helpers,## Summary - move helper functions from `compiler.go` into `helpers.go` - factor list handling helpers into new `lists.go` - update imports and gofmt  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_6856cb1d3d448320ae6fff69fa07636c,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165171076,Refactor Dart compiler structure,## Summary - reorganize Dart compiler implementation - add helper methods to split compile steps - reset compiler state with an `initState` helper  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_6856cb3bdd24832096fd4ac27bd44be1,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165171435,Refactor: extract expression compilation,## Summary - move expression compilation logic into `expr.go` - clean up imports and update compiler - restore example outputs modified during testing  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_6856cb46f3248320bd5bbeea2fa1a2b8,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165172087,Refactor Fortran compiler state management,"## Summary - refactor the Fortran backend compiler to centralize state reset logic - use new helper methods in Compile, compileFun, and compileTestBlock  ## Testing - `go test ./...` - `go vet ./...` *(fails: self-assignment and unreachable code)*  ------ https://chatgpt.com/codex/tasks/task_e_6856cb648a008320a87844a414123eb9",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165172697,Refactor Python compiler,## Summary - break up large Python compiler by moving statement compilation into `statements.go` - add note about the new file in README - normalize boolean printing for Python generated code  ## Testing - `go test ./compile/py -run TestPyCompiler_SubsetPrograms/union_match -tags slow` - `go test ./compile/py -tags slow`   ------ https://chatgpt.com/codex/tasks/task_e_6856cb77cd988320b005a95ca909a277,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165173802,Refactor Lua compiler,## Summary - split giant Lua compiler into separate files for statements and expressions - keep base compiler focused on orchestration  ## Testing - `go vet ./compile/lua` - `go test ./...`   ------ https://chatgpt.com/codex/tasks/task_e_6856cb9545b88320912f4f8d031c15b3,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165177597,Refactor Erlang compiler runtime,## Summary - factor out Erlang runtime helpers into runtime.go - update call site and docs  ## Testing - `make test`  ------ https://chatgpt.com/codex/tasks/task_e_6856cb597b3c8320983c5422c5f08991,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3203331838,[alpha_factory] Update Pyodide asset download logic,## Summary - fetch Pyodide runtime directly from jsDelivr or a user-specified mirror - disable IPFS fallback for Pyodide files - clarify mirror instructions in error messages  ## Testing - `python scripts/check_python_deps.py` - `python check_env.py --auto-install` - `pytest -q` *(fails: ImportError: cannot import name 'research_agent')* - `pre-commit run --files scripts/fetch_assets.py tests/test_fetch_assets.py` *(with lock/disclaimer hooks skipped)* - `python scripts/fetch_assets.py --verify-only` *(fails: verification failed for some assets)*  ------ https://chatgpt.com/codex/tasks/task_e_68680829cea48333bf669a1410c2776e,"The changes update the logic for downloading Pyodide assets, which is a modification to existing functionality rather than a bug fix or new feature. It improves the asset fetching mechanism and error messaging, aligning with a refactor to improve code structure and behavior without adding new features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3133919091,refactor: use pydantic GeneratedTool,## Summary - consolidate GeneratedTool around Pydantic model - update ToolRegistry to import the unified type  ## Testing - `ruff check .` - `black --check .` *(fails: would reformat 52 files)* - `mypy src/meta_agent tests` *(fails: Missing imports and duplicate file errors)* - `pyright` *(fails with numerous type errors)* - `pytest -q`  ------ https://chatgpt.com/codex/tasks/task_e_6847361aaf64832f811e55c296979402,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3079076347,Codex/f rbered app f r deploy med docker compose,,"The title suggests a refactoring of the app for deployment with Docker Compose, which implies code restructuring without adding features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3164671030,refactor: share blob codec helpers,"## Summary - move EncodeBlob, DecodeBlob, ProtoEncodeBlob and ProtoDecodeBlob to `common/codec` - call new helpers from persistence serializers - adjust queue metadata helpers and remove duplicated encoding code - update CHASM code and tests to use codec helpers  ## Testing - `go test ./...` *(fails: downloading toolchain blocked)*  ------ https://chatgpt.com/codex/tasks/task_b_6856114264ac8332aabf737affed8fae",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3215312708,Reduce TypeScript avg helper,## Summary - simplify `_avg` helper in TypeScript runtime - ensure the compiler includes `_count` and `_sum` when emitting `_avg`  ## Testing - `go test ./compiler/x/ts -tags slow -run TestTSCompiler_SubsetPrograms/avg_builtin -count=1`  ------ https://chatgpt.com/codex/tasks/task_e_686e38e65740832083e4be77aeb957fc,"The changes simplify an existing helper function and ensure certain compiler behavior, which is a code improvement but does not add new features or fix bugs explicitly. This aligns best with a refactor type.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3215463051,Improve Lua compiler formatting,## Summary - tweak Lua formatter to use two space indentation by default - allow skipping `luac` syntax check via `MOCHI_SKIP_LUA_SYNTAX` - regenerate Lua machine README with checkbox checklist  ## Testing - `go vet ./...` - `go test ./compiler/x/lua -tags slow -run TestLuaCompiler_ValidPrograms -count=1 -v`  ------ https://chatgpt.com/codex/tasks/task_e_686e44cb97d883209567766eac970e61,"The changes involve tweaking the Lua formatter's indentation and adding an option to skip syntax checks, which are improvements or enhancements rather than bug fixes or new features. The README regeneration is documentation-related but the main change is about improving formatting behavior, so it fits best under 'refactor' as it changes code style and behavior without adding features or fixing bugs.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
